"No.","Corpus","Date","Genre","Bibl","URL","ContextBefore","Hit","ContextAfter"
"82","wikipedia","2024-06-27","Wissenschaft","Sexualität des Menschen. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246252590","„ Menschen ist die Fähigkeit zu bestimmten grundlegenden sexuellen Reaktionen angeboren , sie sind aber nicht spezifisch auf Paarung ‚","programmiert","‘ ."
"83","wikipedia","2024-06-27","Wissenschaft","Emacs. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246247650","GNU Emacs ist zum größten Teil in Emacs Lisp , einem eigenen Dialekt der Lisp-Programmiersprache ,","programmiert","."
"84","wikipedia","2024-06-27","Wissenschaft","Netzwerkkarte. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246248245","Von der Treibersoftware werden diese Chips wie Einsteckkarten behandelt ( z. B. gibt es meist eine PCI-Schnittstelle , die angesteuert /","programmiert","wird ) ."
"85","wikipedia","2024-06-27","Wissenschaft","Johannes R. Becher. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246258744","Mehr und mehr kam allerdings der Wunsch auf , Dichter zu werden , viele heftige Auseinandersetzungen zwischen Vater und Sohn waren","programmiert","."
"86","wikipedia","2024-06-27","Wissenschaft","EMule. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246268824","eMule baut auf die serverbasierte eDonkey 2000-Plattform auf , ist in Visual C++","programmiert","und nutzt die Microsoft Foundation Classes ."
"87","wikipedia","2024-06-27","Wissenschaft","Sternstunden der Menschheit. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246266407","Doch bei den Verhandlungen um den Friedensvertrag von Versailles wird so heftig um nationale Vorteile geschachert , dass das Versagen des Völkerbundes","programmiert","ist ."
"88","wikipedia","2024-06-27","Wissenschaft","Q*bert. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246256899","Das Spiel wurde von Warren Davis entworfen und","programmiert","."
"89","wikipedia","2024-06-27","Wissenschaft","Q*bert. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246256899","Das im Jahr 2000 erschienene Remake für den Game Boy Color basiert auf einer Portierung der Spielautomatenversion auf diesen , die von Paul Chinn mithilfe von Reverse Engineering","programmiert","und als Freeware veröffentlicht wurde ."
"90","wikipedia","2024-06-27","Wissenschaft","Islamisierung. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246261496","Früher oder später werden sich die in Frankreich eingesickerten Einwanderermassen in das übrige Europa ergießen . [ … ] Bei der Abwürgung der Nationalstaaten und staatlichen Nationalismen war der Einwanderung eine grundlegende Rolle zugedacht : eine Art einheitlichen europäischen Staatsvolkes war","programmiert","."
"91","wikipedia","2024-06-27","Wissenschaft","9K330 Tor. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246250651","Die Rakete kann auch für den Angriff auf Bodenziele","programmiert","werden ."
"92","wikipedia","2024-06-27","Wissenschaft","Elton vs. Simon. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246247445","Die ursprünglich als zweistündige Sendung angedachte Show wurde letztendlich auf 2:49 Stunden","programmiert","und hatte eine Laufzeit von über drei Stunden ."
"93","wikipedia","2024-06-27","Wissenschaft","Insektenhotel. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246258165","Damit seien hinsichtlich der Besiedlung Misserfolge und Enttäuschungen","vorprogrammiert",", was auch eine skeptische oder gar ablehnende Haltung gegenüber professionellen Naturschutzmaßnahmen aufkommen lassen könne ."
"94","wikipedia","2024-06-27","Wissenschaft","Secret of Mana. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246253852","Das Spiel wurde in erster Linie von Nasir Gebelli","programmiert","und vom erfahrenen Designer Hiromichi Tanaka produziert ."
"95","wikipedia","2024-06-27","Wissenschaft","Liste von Amateurfunkgeräten. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246246700","Über eine kostenlose Software kann der Transceiver über die serielle Schnittstelle – nur unter Verwendung eines Modemkabels ohne proprietäre Hardware oder Pegelwandler –","programmiert","und ferngesteuert werden ."
"96","wikipedia","2024-06-27","Wissenschaft","Liste von Amateurfunkgeräten. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246246700","Neben Anschlüssen für Mikrofon und Lautsprecher befinden sich auf der rechten Geräteseite auch eine serielle Schnittstelle , an die zum Beispiel externe GPS-Empfänger angeschlossen werden können , sowie ein USB-Anschluss , über den das Gerät mittels einer kostenfreien Software","programmiert","werden kann ."
"97","wikipedia","2024-06-27","Wissenschaft","Rituelle Gewalt. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246250329","Die behandelnden Therapeuten gingen davon aus , dass ihre Patienten eine dissoziative Identitätsstörung hätten und mittels ritueller Gewalt „","programmiert","“ worden seien , die Ereignisse zu vergessen ."
"98","wikipedia","2024-06-27","Wissenschaft","Rituelle Gewalt. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246250329","Mehrere Fachwissenschaftler nehmen an , dass Menschen durch gezielte Folter konditioniert und sogar","programmiert","werden können , indem bereits in frühester Kindheit eine dissoziative Identitätsstörung herbeigeführt wird ."
"99","wikipedia","2024-06-27","Wissenschaft","Figuren aus Star Wars. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246256728","C-3 PO ist ein Droide , genauer ein humanoider Roboter , der für Protokollfragen und Übersetzung","programmiert","wurde ."
"100","wikipedia","2024-06-27","Wissenschaft","Zorn – Kalter Rauch. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246266209","Als Zorn entgegen seiner Überzeugung mit Malina an einem Entspannungskurs für werdende Mütter teilnimmt , kommt es zu einem heftigen Streit , da Malina total auf Angriff","programmiert","ist ."
"101","wikipedia","2024-06-27","Wissenschaft","Datas Hypothese. In: Wikipedia: Die freie Enzyklopädie. 27.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246258949","Die Exocomps wurden dadurch unbrauchbar und mussten vollständig neu","programmiert","werden ."
"102","wikipedia","2024-06-26","Wissenschaft","Gesichtserkennung. In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246221427","Entsprechend","programmiert",", ist Künstliche Intelligenz nicht nur dazu in der Lage menschliche Gesichter voneinander zu unterscheiden ( siehe Abschnitt „ Technische Gesichtserkennung “ ) , sondern auch die Gesichter unterschiedlicher Tiere ."
"103","wikipedia","2024-06-26","Wissenschaft","H.E.R.O.. In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246225378","Das Spiel wurde von John van Ryzin erdacht und von ihm für den Atari 2600","programmiert","."
"104","wikipedia","2024-06-26","Wissenschaft","Elm (E-Mail-Programm). In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246221353","Es wurde von Dave Taylor , Mitarbeiter von Hewlett-Packard , ab 1986","programmiert","."
"105","wikipedia","2024-06-26","Wissenschaft","Johann Franz Schenk von Stauffenberg. In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246234296","Diplomatische Verstimmungen waren","programmiert","."
"106","wikipedia","2024-06-26","Wissenschaft","Sparkassen-Planetarium Augsburg. In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246223595","Später wurden die Steuerbefehle von einem Apple G4 aus über die Dataton-Software","programmiert","und gestartet ."
"107","wikipedia","2024-06-26","Wissenschaft","Can’t Get You Out of My Head. In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246241781","Die Musik , außer der Gitarrenaufnahme , wurde per Korg Triton via MIDI","programmiert","."
"108","wikipedia","2024-06-26","Wissenschaft","Ford Fiesta ’09. In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246244574","Außerdem gibt es ab der Ausstattungsvariante "" Trend "" serienmäßig die „MyKey“-Funktion – der Zweitschlüssel kann nach den Anforderungen des Fahrzeugbesitzers","programmiert","werden ."
"109","wikipedia","2024-06-26","Wissenschaft","Five Nights at Freddy’s (Computerspielreihe). In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246241108","Sie basiert auf einer Idee des Independent-Spieleentwicklers Scott Cawthon , der die Spiele selbst","programmiert","und über die Internet-Vertriebsplattformen Desura und Steam seit dem 8. August 2014 veröffentlicht ."
"110","wikipedia","2024-06-26","Wissenschaft","Five Nights at Freddy’s (Computerspielreihe). In: Wikipedia: Die freie Enzyklopädie. 26.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246241108","Die Five Nights at Freddy’s-Serie wurde mit der Spiel-Engine Clickteam Fusion","programmiert","und zunächst über die Internet-Vertriebsplattform Desura und später auch auf Steam veröffentlicht ."
"111","wikipedia","2024-06-25","Wissenschaft","Hubble-Weltraumteleskop. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246209492","Der Computer misst 40 cm × 40 cm × 30 cm , wiegt 50 kg und wurde in einer für ihn spezifischen Assemblersprache","programmiert","."
"112","wikipedia","2024-06-25","Wissenschaft","Microsoft. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246217085","Monte Davidoff , der die Gleitkommafunktionen von Altair BASIC","programmiert","hatte , wurde mit einmalig 2.400 Dollar ausgezahlt ."
"113","wikipedia","2024-06-25","Wissenschaft","Microsoft. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246217085","Folglich konnte das System nicht mehr wie früher direkt , also hardwarenah","programmiert","werden , was wiederum dazu führte , dass NT lange Zeit in manchen Spezialgebieten nicht verwendbar war ."
"114","wikipedia","2024-06-25","Wissenschaft","Secure Shell. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246202995","Mittlerweile wurden sowohl SSH-Server als auch Clients für andere Plattformen","programmiert","( siehe auch : Geschichte ) ."
"115","wikipedia","2024-06-25","Wissenschaft","Bestärkendes Lernen. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246209556","[Formel] Ein Spezialfall ist die Verwendung eines Bewertungsmodells , welches durch menschliche Interaktion mit überwachtem Lernen","vorprogrammiert","wird und die Interaktion mit der Umwelt ergänzt ."
"116","wikipedia","2024-06-25","Wissenschaft","Lachen. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246209708","Diese Regionen sind mit der frontalen Hirnrinde verbunden , die die Integration des affektiven Werts der sensorischen Informationen ermöglicht , ihr komisches Potenzial analysiert und das Lachen","programmiert","."
"117","wikipedia","2024-06-25","Wissenschaft","Deutscher Science-Fiction-Preis. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246200885","[...] • 2020 Bijan Moini , Der Würfel ( Atrium Verlag ) • 2 : Andreas Brandhorst , Das Netz der Sterne ( Piper-Verlag ) • 3 : Dirk van den Boom , Metropole 7 ( Cross Cult ) • 4 : Melanie Vogltanz , Shape me ( Verlag ohneohren ) • 5 : Christian J. Meier , K. I. – Wer das Schicksal","programmiert","( Polarise ( dpunkt . verlag ) ) • 6 : Dirk van den Boom , Resonanz ( Cross Cult ) • 7 : Sibylle Berg , GRM ( Kiepenheuer & Witsch ) • 8 : Richard Schwartz , Die Starfarer-Verschwörung ( Piper-Verlag ) [...]"
"118","wikipedia","2024-06-25","Wissenschaft","Solid-State-Drive. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246215176","Um dieses Sicherheitsleck zu nutzen und auf die nicht physisch gelöschte Datei zugreifen zu können , müsste aber eine Firmware","programmiert","und installiert werden , die alle Blöcke auslesen kann ."
"119","wikipedia","2024-06-25","Wissenschaft","Die Camper. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246219172","Der Reinfall scheint","vorprogrammiert","."
"120","wikipedia","2024-06-25","Wissenschaft","Göztepe Izmir. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246212053","Spiele zwischen beiden Vereinen verliefen und verlaufen äußerst hitzig und emotional , Ausschreitungen sind","vorprogrammiert","und das Polizeiaufgebot entsprechend groß ."
"121","wikipedia","2024-06-25","Wissenschaft","Kapitaldienstfähigkeit. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246203697","In einigen am Markt erhältlichen Finanzplanungssystemen ist die Kapitaldienstgrenzenermittlung","programmiert","."
"122","wikipedia","2024-06-25","Wissenschaft","FreeCol. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246201233","Da es ganz in Java","programmiert","wird , läuft FreeCol auf allen Systemen , auf denen die Java Runtime Environment läuft ."
"123","wikipedia","2024-06-25","Wissenschaft","Arndt-Gymnasium Dahlem. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246207396","Programmieren wird theoretisch und praktisch unterrichtet , wobei in Arbeitsgruppen auch Schüler zu Dozenten werden ; So ist zum Beispiel die Website der Schule unter maßgeblicher Beteiligung von Schülern","programmiert","."
"124","wikipedia","2024-06-25","Wissenschaft","Orbitalschweißen. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246193154","Da die Schweißparameter vor dem Schweißprozess","programmiert","werden müssen , ist eine exakte Schweißnahtvorbereitung und genaues versatzfreies Vorrichten der Werkstücke erforderlich , da beispielsweise die Wurzelerfassung bei Rohrversatz nicht mehr manuell durch den Schweißer ausgeglichen werden kann ."
"125","wikipedia","2024-06-25","Wissenschaft","Online-Durchsuchung in Deutschland. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246207338","Ein Anwalt des Unternehmens bestätigte , dass DigiTask die Schadsoftware","programmiert","habe , verteidigte sich jedoch gegen den Vorwurf der Inkompetenz und erklärte :"
"126","wikipedia","2024-06-25","Wissenschaft","Piledriver (Band). In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246215365","Als einzigen Mangel nannte er „ etwas spröde und hölzern wirkende Schlagzeugarbeit “ ; Former Lee sei „ nämlich ein Drumcomputer , der allerdings für damalige Verhältnisse wirklich gut","programmiert","wurde ."
"127","wikipedia","2024-06-25","Wissenschaft","Home Assistant. In: Wikipedia: Die freie Enzyklopädie. 25.06.2024.","https://de.wikipedia.org/w/index.php?oldid=246215805","Ein Funkschalter kann etwa so","programmiert","werden , dass er eine manuelle Schaltung einer Lampe ermöglicht , die bisher nur per Bewegungsmelder geschaltet wurde ."
